1675196826.017716 server started (15931): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1675196826.106856 yylex_token: jump-reverse
1675196826.106865 cmd_parse_build_commands 0:0: bind
1675196826.106872 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.106879 cmd_parse_build_commands 0:2: ,
1675196826.106886 cmd_parse_build_commands 0:3 0:0: send
1675196826.106907 cmd_parse_build_commands 0:3 0:1: -X
1675196826.106914 cmd_parse_build_commands 0:3 0:2: jump-reverse
1675196826.106924 cmd_parse_build_commands 0:0: send
1675196826.106931 cmd_parse_build_commands 0:1: -X
1675196826.106938 cmd_parse_build_commands 0:2: jump-reverse
1675196826.106948 args_parse: -X
1675196826.106955 args_parse: flags end at 2 of 3
1675196826.106962 args_parse: 2 = jump-reverse (type 1)
1675196826.106973 cmd_parse_build_commands: send-keys -X jump-reverse
1675196826.106981 args_parse: -T = copy-mode-vi
1675196826.106988 args_parse: flags end at 2 of 4
1675196826.106995 args_parse: 2 = , (type 1)
1675196826.107013 args_parse: 3 = send-keys -X jump-reverse (type 2)
1675196826.107031 cmd_parse_build_commands: bind-key -T copy-mode-vi , { send-keys -X jump-reverse }
1675196826.107149 cmdq_get_command: [bind-key/0x7fd868e2d3a0] group 1950
1675196826.107166 cmdq_append <global>: [bind-key/0x7fd868e2d3a0]
1675196826.107175 yylex_token: bind
1675196826.107184 yylex_token: -Tcopy-mode-vi
1675196826.107192 yylex_token: /
1675196826.107200 yylex_token: command-prompt
1675196826.107207 yylex_token: -T
1675196826.107214 yylex_token: search
1675196826.107223 yylex_token: -p(search down)
1675196826.107231 yylex_token: send
1675196826.107238 yylex_token: -X
1675196826.107247 yylex_token: search-forward
1675196826.107255 yylex_token: %%
1675196826.107265 cmd_parse_build_commands 0:0: bind
1675196826.107273 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.107281 cmd_parse_build_commands 0:2: /
1675196826.107288 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.107295 cmd_parse_build_commands 0:3 0:1: -T
1675196826.107302 cmd_parse_build_commands 0:3 0:2: search
1675196826.107310 cmd_parse_build_commands 0:3 0:3: -p(search down)
1675196826.107317 cmd_parse_build_commands 0:3 0:4 0:0: send
1675196826.107324 cmd_parse_build_commands 0:3 0:4 0:1: -X
1675196826.107331 cmd_parse_build_commands 0:3 0:4 0:2: search-forward
1675196826.107339 cmd_parse_build_commands 0:3 0:4 0:3: %%
1675196826.107349 cmd_parse_build_commands 0:0: command-prompt
1675196826.107357 cmd_parse_build_commands 0:1: -T
1675196826.107364 cmd_parse_build_commands 0:2: search
1675196826.107371 cmd_parse_build_commands 0:3: -p(search down)
1675196826.107379 cmd_parse_build_commands 0:4 0:0: send
1675196826.107386 cmd_parse_build_commands 0:4 0:1: -X
1675196826.107393 cmd_parse_build_commands 0:4 0:2: search-forward
1675196826.107400 cmd_parse_build_commands 0:4 0:3: %%
1675196826.107410 cmd_parse_build_commands 0:0: send
1675196826.107417 cmd_parse_build_commands 0:1: -X
1675196826.107425 cmd_parse_build_commands 0:2: search-forward
1675196826.107432 cmd_parse_build_commands 0:3: %%
1675196826.107443 args_parse: -X
1675196826.107451 args_parse: flags end at 2 of 4
1675196826.107458 args_parse: 2 = search-forward (type 1)
1675196826.107465 args_parse: 3 = %% (type 1)
1675196826.107481 cmd_parse_build_commands: send-keys -X search-forward "%%"
1675196826.107490 args_parse: -T = search
1675196826.107498 args_parse: -p = (search down)
1675196826.107505 args_parse: flags end at 4 of 5
1675196826.107519 args_parse: 4 = send-keys -X search-forward "%%" (type 2)
1675196826.107541 cmd_parse_build_commands: command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" }
1675196826.107550 args_parse: -T = copy-mode-vi
1675196826.107557 args_parse: flags end at 2 of 4
1675196826.107564 args_parse: 2 = / (type 1)
1675196826.107585 args_parse: 3 = command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" } (type 2)
1675196826.107665 cmd_parse_build_commands: bind-key -T copy-mode-vi / { command-prompt -T search -p "(search down)" { send-keys -X search-forward "%%" } }
1675196826.107712 cmdq_get_command: [bind-key/0x7fd868f11e30] group 1958
1675196826.107722 cmdq_append <global>: [bind-key/0x7fd868f11e30]
1675196826.107733 yylex_token: bind
1675196826.107744 yylex_token: -Tcopy-mode-vi
1675196826.107752 yylex_token: 0
1675196826.107760 yylex_token: send
1675196826.107767 yylex_token: -X
1675196826.107804 yylex_token: start-of-line
1675196826.107818 cmd_parse_build_commands 0:0: bind
1675196826.107825 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.107833 cmd_parse_build_commands 0:2: 0
1675196826.107840 cmd_parse_build_commands 0:3 0:0: send
1675196826.107847 cmd_parse_build_commands 0:3 0:1: -X
1675196826.107854 cmd_parse_build_commands 0:3 0:2: start-of-line
1675196826.107865 cmd_parse_build_commands 0:0: send
1675196826.107872 cmd_parse_build_commands 0:1: -X
1675196826.107879 cmd_parse_build_commands 0:2: start-of-line
1675196826.107891 args_parse: -X
1675196826.107899 args_parse: flags end at 2 of 3
1675196826.107906 args_parse: 2 = start-of-line (type 1)
1675196826.107922 cmd_parse_build_commands: send-keys -X start-of-line
1675196826.107930 args_parse: -T = copy-mode-vi
1675196826.107937 args_parse: flags end at 2 of 4
1675196826.107944 args_parse: 2 = 0 (type 1)
1675196826.107956 args_parse: 3 = send-keys -X start-of-line (type 2)
1675196826.107977 cmd_parse_build_commands: bind-key -T copy-mode-vi 0 { send-keys -X start-of-line }
1675196826.107988 cmdq_get_command: [bind-key/0x7fd868f148d0] group 1970
1675196826.107996 cmdq_append <global>: [bind-key/0x7fd868f148d0]
1675196826.108004 yylex_token: bind
1675196826.108012 yylex_token: -Tcopy-mode-vi
1675196826.108019 yylex_token: 1
1675196826.108027 yylex_token: command-prompt
1675196826.108035 yylex_token: -Np(repeat)
1675196826.108042 yylex_token: -I1
1675196826.108049 yylex_token: send
1675196826.108056 yylex_token: -N
1675196826.108064 yylex_token: %%
1675196826.108074 cmd_parse_build_commands 0:0: bind
1675196826.108081 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.108088 cmd_parse_build_commands 0:2: 1
1675196826.108096 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.108104 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.108110 cmd_parse_build_commands 0:3 0:2: -I1
1675196826.108118 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.108125 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.108132 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.108142 cmd_parse_build_commands 0:0: command-prompt
1675196826.108149 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.108157 cmd_parse_build_commands 0:2: -I1
1675196826.108164 cmd_parse_build_commands 0:3 0:0: send
1675196826.108171 cmd_parse_build_commands 0:3 0:1: -N
1675196826.108178 cmd_parse_build_commands 0:3 0:2: %%
1675196826.108188 cmd_parse_build_commands 0:0: send
1675196826.108196 cmd_parse_build_commands 0:1: -N
1675196826.108203 cmd_parse_build_commands 0:2: %%
1675196826.108214 args_parse: -N = %%
1675196826.108221 args_parse: flags end at 3 of 3
1675196826.108233 cmd_parse_build_commands: send-keys -N "%%"
1675196826.108242 args_parse: -N
1675196826.108250 args_parse: -p = (repeat)
1675196826.108258 args_parse: -I = 1
1675196826.108273 args_parse: flags end at 3 of 4
1675196826.108285 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.108307 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1675196826.108317 args_parse: -T = copy-mode-vi
1675196826.108326 args_parse: flags end at 2 of 4
1675196826.108334 args_parse: 2 = 1 (type 1)
1675196826.108352 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.108395 cmd_parse_build_commands: bind-key -T copy-mode-vi 1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1675196826.108410 cmdq_get_command: [bind-key/0x7fd868f150b0] group 1978
1675196826.108418 cmdq_append <global>: [bind-key/0x7fd868f150b0]
1675196826.108427 yylex_token: bind
1675196826.108436 yylex_token: -Tcopy-mode-vi
1675196826.108444 yylex_token: 2
1675196826.108452 yylex_token: command-prompt
1675196826.108460 yylex_token: -Np(repeat)
1675196826.108467 yylex_token: -I2
1675196826.108475 yylex_token: send
1675196826.108482 yylex_token: -N
1675196826.108490 yylex_token: %%
1675196826.108500 cmd_parse_build_commands 0:0: bind
1675196826.108508 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.108516 cmd_parse_build_commands 0:2: 2
1675196826.108540 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.108548 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.108555 cmd_parse_build_commands 0:3 0:2: -I2
1675196826.108563 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.108570 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.108577 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.108587 cmd_parse_build_commands 0:0: command-prompt
1675196826.108594 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.108601 cmd_parse_build_commands 0:2: -I2
1675196826.108609 cmd_parse_build_commands 0:3 0:0: send
1675196826.108616 cmd_parse_build_commands 0:3 0:1: -N
1675196826.108623 cmd_parse_build_commands 0:3 0:2: %%
1675196826.108633 cmd_parse_build_commands 0:0: send
1675196826.108640 cmd_parse_build_commands 0:1: -N
1675196826.108647 cmd_parse_build_commands 0:2: %%
1675196826.108658 args_parse: -N = %%
1675196826.108665 args_parse: flags end at 3 of 3
1675196826.108677 cmd_parse_build_commands: send-keys -N "%%"
1675196826.108685 args_parse: -N
1675196826.108693 args_parse: -p = (repeat)
1675196826.108700 args_parse: -I = 2
1675196826.108708 args_parse: flags end at 3 of 4
1675196826.108718 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.108737 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1675196826.108746 args_parse: -T = copy-mode-vi
1675196826.108753 args_parse: flags end at 2 of 4
1675196826.108760 args_parse: 2 = 2 (type 1)
1675196826.108777 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.108803 cmd_parse_build_commands: bind-key -T copy-mode-vi 2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1675196826.108815 cmdq_get_command: [bind-key/0x7fd868f156f0] group 1990
1675196826.108823 cmdq_append <global>: [bind-key/0x7fd868f156f0]
1675196826.108831 yylex_token: bind
1675196826.108839 yylex_token: -Tcopy-mode-vi
1675196826.108847 yylex_token: 3
1675196826.108855 yylex_token: command-prompt
1675196826.108865 yylex_token: -Np(repeat)
1675196826.108877 yylex_token: -I3
1675196826.108885 yylex_token: send
1675196826.108892 yylex_token: -N
1675196826.108900 yylex_token: %%
1675196826.108909 cmd_parse_build_commands 0:0: bind
1675196826.108916 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.108923 cmd_parse_build_commands 0:2: 3
1675196826.108931 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.108938 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.108945 cmd_parse_build_commands 0:3 0:2: -I3
1675196826.108953 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.108960 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.108967 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.108977 cmd_parse_build_commands 0:0: command-prompt
1675196826.108984 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.108992 cmd_parse_build_commands 0:2: -I3
1675196826.108999 cmd_parse_build_commands 0:3 0:0: send
1675196826.109007 cmd_parse_build_commands 0:3 0:1: -N
1675196826.109014 cmd_parse_build_commands 0:3 0:2: %%
1675196826.109023 cmd_parse_build_commands 0:0: send
1675196826.109030 cmd_parse_build_commands 0:1: -N
1675196826.109038 cmd_parse_build_commands 0:2: %%
1675196826.109048 args_parse: -N = %%
1675196826.109056 args_parse: flags end at 3 of 3
1675196826.109067 cmd_parse_build_commands: send-keys -N "%%"
1675196826.109075 args_parse: -N
1675196826.109082 args_parse: -p = (repeat)
1675196826.109090 args_parse: -I = 3
1675196826.109097 args_parse: flags end at 3 of 4
1675196826.109107 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.109126 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1675196826.109135 args_parse: -T = copy-mode-vi
1675196826.109142 args_parse: flags end at 2 of 4
1675196826.109149 args_parse: 2 = 3 (type 1)
1675196826.109169 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.109194 cmd_parse_build_commands: bind-key -T copy-mode-vi 3 { command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } }
1675196826.109206 cmdq_get_command: [bind-key/0x7fd868f15d50] group 2002
1675196826.109230 cmdq_append <global>: [bind-key/0x7fd868f15d50]
1675196826.109238 yylex_token: bind
1675196826.109247 yylex_token: -Tcopy-mode-vi
1675196826.109254 yylex_token: 4
1675196826.109262 yylex_token: command-prompt
1675196826.109270 yylex_token: -Np(repeat)
1675196826.109278 yylex_token: -I4
1675196826.109287 yylex_token: send
1675196826.109294 yylex_token: -N
1675196826.109301 yylex_token: %%
1675196826.109310 cmd_parse_build_commands 0:0: bind
1675196826.109317 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.109324 cmd_parse_build_commands 0:2: 4
1675196826.109332 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.109339 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.109346 cmd_parse_build_commands 0:3 0:2: -I4
1675196826.109354 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.109361 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.109369 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.109380 cmd_parse_build_commands 0:0: command-prompt
1675196826.109389 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.109398 cmd_parse_build_commands 0:2: -I4
1675196826.109406 cmd_parse_build_commands 0:3 0:0: send
1675196826.109413 cmd_parse_build_commands 0:3 0:1: -N
1675196826.109420 cmd_parse_build_commands 0:3 0:2: %%
1675196826.109430 cmd_parse_build_commands 0:0: send
1675196826.109437 cmd_parse_build_commands 0:1: -N
1675196826.109444 cmd_parse_build_commands 0:2: %%
1675196826.109455 args_parse: -N = %%
1675196826.109463 args_parse: flags end at 3 of 3
1675196826.109475 cmd_parse_build_commands: send-keys -N "%%"
1675196826.109482 args_parse: -N
1675196826.109489 args_parse: -p = (repeat)
1675196826.109496 args_parse: -I = 4
1675196826.109503 args_parse: flags end at 3 of 4
1675196826.109513 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.109532 cmd_parse_build_commands: command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" }
1675196826.109539 args_parse: -T = copy-mode-vi
1675196826.109547 args_parse: flags end at 2 of 4
1675196826.109554 args_parse: 2 = 4 (type 1)
1675196826.109570 args_parse: 3 = command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.109595 cmd_parse_build_commands: bind-key -T copy-mode-vi 4 { command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } }
1675196826.109606 cmdq_get_command: [bind-key/0x7fd868f163c0] group 2014
1675196826.109613 cmdq_append <global>: [bind-key/0x7fd868f163c0]
1675196826.109621 yylex_token: bind
1675196826.109629 yylex_token: -Tcopy-mode-vi
1675196826.109636 yylex_token: 5
1675196826.109644 yylex_token: command-prompt
1675196826.109652 yylex_token: -Np(repeat)
1675196826.109660 yylex_token: -I5
1675196826.109667 yylex_token: send
1675196826.109674 yylex_token: -N
1675196826.109682 yylex_token: %%
1675196826.109691 cmd_parse_build_commands 0:0: bind
1675196826.109698 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.109705 cmd_parse_build_commands 0:2: 5
1675196826.109712 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.109720 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.109726 cmd_parse_build_commands 0:3 0:2: -I5
1675196826.109733 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.109741 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.109747 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.109757 cmd_parse_build_commands 0:0: command-prompt
1675196826.109764 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.109772 cmd_parse_build_commands 0:2: -I5
1675196826.109780 cmd_parse_build_commands 0:3 0:0: send
1675196826.109789 cmd_parse_build_commands 0:3 0:1: -N
1675196826.109796 cmd_parse_build_commands 0:3 0:2: %%
1675196826.109806 cmd_parse_build_commands 0:0: send
1675196826.109815 cmd_parse_build_commands 0:1: -N
1675196826.109823 cmd_parse_build_commands 0:2: %%
1675196826.109835 args_parse: -N = %%
1675196826.109842 args_parse: flags end at 3 of 3
1675196826.109853 cmd_parse_build_commands: send-keys -N "%%"
1675196826.109861 args_parse: -N
1675196826.109868 args_parse: -p = (repeat)
1675196826.109875 args_parse: -I = 5
1675196826.109898 args_parse: flags end at 3 of 4
1675196826.109909 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.109928 cmd_parse_build_commands: command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" }
1675196826.109937 args_parse: -T = copy-mode-vi
1675196826.109945 args_parse: flags end at 2 of 4
1675196826.109952 args_parse: 2 = 5 (type 1)
1675196826.109970 args_parse: 3 = command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.109996 cmd_parse_build_commands: bind-key -T copy-mode-vi 5 { command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } }
1675196826.110009 cmdq_get_command: [bind-key/0x7fd868f16a20] group 2026
1675196826.110018 cmdq_append <global>: [bind-key/0x7fd868f16a20]
1675196826.110027 yylex_token: bind
1675196826.110037 yylex_token: -Tcopy-mode-vi
1675196826.110045 yylex_token: 6
1675196826.110053 yylex_token: command-prompt
1675196826.110061 yylex_token: -Np(repeat)
1675196826.110070 yylex_token: -I6
1675196826.110078 yylex_token: send
1675196826.110086 yylex_token: -N
1675196826.110179 yylex_token: %%
1675196826.110221 cmd_parse_build_commands 0:0: bind
1675196826.110363 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.110375 cmd_parse_build_commands 0:2: 6
1675196826.110384 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.110392 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.110399 cmd_parse_build_commands 0:3 0:2: -I6
1675196826.110408 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.110823 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.110852 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.110867 cmd_parse_build_commands 0:0: command-prompt
1675196826.110875 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.110883 cmd_parse_build_commands 0:2: -I6
1675196826.110891 cmd_parse_build_commands 0:3 0:0: send
1675196826.110899 cmd_parse_build_commands 0:3 0:1: -N
1675196826.110906 cmd_parse_build_commands 0:3 0:2: %%
1675196826.110916 cmd_parse_build_commands 0:0: send
1675196826.110923 cmd_parse_build_commands 0:1: -N
1675196826.110929 cmd_parse_build_commands 0:2: %%
1675196826.110946 args_parse: -N = %%
1675196826.110955 args_parse: flags end at 3 of 3
1675196826.110969 cmd_parse_build_commands: send-keys -N "%%"
1675196826.110978 args_parse: -N
1675196826.110986 args_parse: -p = (repeat)
1675196826.110993 args_parse: -I = 6
1675196826.111001 args_parse: flags end at 3 of 4
1675196826.111012 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.111035 cmd_parse_build_commands: command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" }
1675196826.111043 args_parse: -T = copy-mode-vi
1675196826.111051 args_parse: flags end at 2 of 4
1675196826.111058 args_parse: 2 = 6 (type 1)
1675196826.111084 args_parse: 3 = command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.111112 cmd_parse_build_commands: bind-key -T copy-mode-vi 6 { command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } }
1675196826.111127 cmdq_get_command: [bind-key/0x7fd868e2de80] group 2038
1675196826.111136 cmdq_append <global>: [bind-key/0x7fd868e2de80]
1675196826.111146 yylex_token: bind
1675196826.111155 yylex_token: -Tcopy-mode-vi
1675196826.111162 yylex_token: 7
1675196826.111170 yylex_token: command-prompt
1675196826.111178 yylex_token: -Np(repeat)
1675196826.111186 yylex_token: -I7
1675196826.111194 yylex_token: send
1675196826.111201 yylex_token: -N
1675196826.111208 yylex_token: %%
1675196826.111219 cmd_parse_build_commands 0:0: bind
1675196826.111227 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.111234 cmd_parse_build_commands 0:2: 7
1675196826.111242 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.111249 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.111257 cmd_parse_build_commands 0:3 0:2: -I7
1675196826.111436 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.111466 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.111474 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.111486 cmd_parse_build_commands 0:0: command-prompt
1675196826.111493 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.111528 cmd_parse_build_commands 0:2: -I7
1675196826.111536 cmd_parse_build_commands 0:3 0:0: send
1675196826.111544 cmd_parse_build_commands 0:3 0:1: -N
1675196826.111551 cmd_parse_build_commands 0:3 0:2: %%
1675196826.111561 cmd_parse_build_commands 0:0: send
1675196826.111569 cmd_parse_build_commands 0:1: -N
1675196826.111576 cmd_parse_build_commands 0:2: %%
1675196826.111588 args_parse: -N = %%
1675196826.111596 args_parse: flags end at 3 of 3
1675196826.111610 cmd_parse_build_commands: send-keys -N "%%"
1675196826.111619 args_parse: -N
1675196826.111627 args_parse: -p = (repeat)
1675196826.111635 args_parse: -I = 7
1675196826.111642 args_parse: flags end at 3 of 4
1675196826.111652 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.111672 cmd_parse_build_commands: command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" }
1675196826.111681 args_parse: -T = copy-mode-vi
1675196826.111688 args_parse: flags end at 2 of 4
1675196826.111696 args_parse: 2 = 7 (type 1)
1675196826.111713 args_parse: 3 = command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.111738 cmd_parse_build_commands: bind-key -T copy-mode-vi 7 { command-prompt -N -I 7 -p (repeat) { send-keys -N "%%" } }
1675196826.111752 cmdq_get_command: [bind-key/0x7fd868e2e690] group 2050
1675196826.111759 cmdq_append <global>: [bind-key/0x7fd868e2e690]
1675196826.111768 yylex_token: bind
1675196826.111777 yylex_token: -Tcopy-mode-vi
1675196826.111784 yylex_token: 8
1675196826.111792 yylex_token: command-prompt
1675196826.111800 yylex_token: -Np(repeat)
1675196826.111808 yylex_token: -I8
1675196826.111816 yylex_token: send
1675196826.111823 yylex_token: -N
1675196826.111831 yylex_token: %%
1675196826.111841 cmd_parse_build_commands 0:0: bind
1675196826.111853 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.111861 cmd_parse_build_commands 0:2: 8
1675196826.111869 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.111876 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.111883 cmd_parse_build_commands 0:3 0:2: -I8
1675196826.111891 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.111898 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.111907 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.111917 cmd_parse_build_commands 0:0: command-prompt
1675196826.111924 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.111932 cmd_parse_build_commands 0:2: -I8
1675196826.111941 cmd_parse_build_commands 0:3 0:0: send
1675196826.111954 cmd_parse_build_commands 0:3 0:1: -N
1675196826.111961 cmd_parse_build_commands 0:3 0:2: %%
1675196826.111970 cmd_parse_build_commands 0:0: send
1675196826.111979 cmd_parse_build_commands 0:1: -N
1675196826.111986 cmd_parse_build_commands 0:2: %%
1675196826.111997 args_parse: -N = %%
1675196826.112004 args_parse: flags end at 3 of 3
1675196826.112016 cmd_parse_build_commands: send-keys -N "%%"
1675196826.112023 args_parse: -N
1675196826.112030 args_parse: -p = (repeat)
1675196826.112037 args_parse: -I = 8
1675196826.112045 args_parse: flags end at 3 of 4
1675196826.112055 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.112073 cmd_parse_build_commands: command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" }
1675196826.112081 args_parse: -T = copy-mode-vi
1675196826.112088 args_parse: flags end at 2 of 4
1675196826.112096 args_parse: 2 = 8 (type 1)
1675196826.112113 args_parse: 3 = command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" } (type 2)
1675196826.112142 cmd_parse_build_commands: bind-key -T copy-mode-vi 8 { command-prompt -N -I 8 -p (repeat) { send-keys -N "%%" } }
1675196826.112154 cmdq_get_command: [bind-key/0x7fd868e2ed30] group 2062
1675196826.112162 cmdq_append <global>: [bind-key/0x7fd868e2ed30]
1675196826.112170 yylex_token: bind
1675196826.112178 yylex_token: -Tcopy-mode-vi
1675196826.112185 yylex_token: 9
1675196826.112193 yylex_token: command-prompt
1675196826.112201 yylex_token: -Np(repeat)
1675196826.112208 yylex_token: -I9
1675196826.112216 yylex_token: send
1675196826.112223 yylex_token: -N
1675196826.112230 yylex_token: %%
1675196826.112243 cmd_parse_build_commands 0:0: bind
1675196826.112267 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1675196826.112275 cmd_parse_build_commands 0:2: 9
1675196826.112282 cmd_parse_build_commands 0:3 0:0: command-prompt
1675196826.112289 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1675196826.112296 cmd_parse_build_commands 0:3 0:2: -I9
1675196826.112303 cmd_parse_build_commands 0:3 0:3 0:0: send
1675196826.112310 cmd_parse_build_commands 0:3 0:3 0:1: -N
1675196826.112317 cmd_parse_build_commands 0:3 0:3 0:2: %%
1675196826.112327 cmd_parse_build_commands 0:0: command-prompt
1675196826.112334 cmd_parse_build_commands 0:1: -Np(repeat)
1675196826.112341 cmd_parse_build_commands 0:2: -I9
1675196826.112349 cmd_parse_build_commands 0:3 0:0: send
1675196826.112360 cmd_parse_build_commands 0:3 0:1: -N
1675196826.112367 cmd_parse_build_commands 0:3 0:2: %%
1675196826.112377 cmd_parse_build_commands 0:0: send
1675196826.112384 cmd_parse_build_commands 0:1: -N
1675196826.112392 cmd_parse_build_commands 0:2: %%
1675196826.112405 args_parse: -N = %%
1675196826.112414 args_parse: flags end at 3 of 3
1675196826.112426 cmd_parse_build_commands: send-keys -N "%%"
1675196826.112433 args_parse: -N
1675196826.112441 args_parse: -p = (repeat)
1675196826.112448 args_parse: -I = 9
1675196826.112456 args_parse: flags end at 3 of 4
1675196826.112466 args_parse: 3 = send-keys -N "%%" (type 2)
1675196826.112484 cmd_parse_build_commands: command-prompt -N -I 9 -p (repeat) { send-keys -N "%%" }
1675196826.112493 args_parse: -T = copy-mode-vi
1675196826.112501 args_parse: flags end at 2 of 4
1675196826.112508 args_parse: 2 = 9 (type 1)
1675196826.112525 args_parse: 3 = command-prompt -N -I 9 -p (repeat) { send-keys -N "%%" } (type 2)
